标准商品ID,标准商品,成本价,最低限价,平台,货源商品,货源商,对接码,库存,公开价,商品链接
openai-api-cdk,API / CDK / 额度,50,,链动小铺,50刀余额 赠3刀余额,SailCode商铺,eabe21i6,69,50,https://pay.ldxp.cn/item/kkzzsl
openai-api-cdk,API / CDK / 额度,50,,链动小铺,50刀余额兑换码(自助兑换),RouteCode中转,s17ak1ls,100,50,https://pay.ldxp.cn/item/6ljru2
openai-api-cdk,API / CDK / 额度,50,,链动小铺,50刀中转券，倍率低至 0.01,gpt claude 满血中转 (绝不掺水),3a12qr2f,77,50,https://pay.ldxp.cn/item/chvxbd
openai-api-cdk,API / CDK / 额度,50,50,链动小铺,中转额度-500刀-支持-5.6,源头AI充值【旗舰服务】,codexx,20,55,https://pay.ldxp.cn/item/hsgfxz
openai-api-cdk,API / CDK / 额度,50,,链动小铺,中转额度-500刀-支持opus4.8,AI杂货,aizh,87,50,https://pay.ldxp.cn/item/k2t4c7
openai-api-cdk,API / CDK / 额度,50,50,链动小铺,CODEX API CDK 50刀,小满 AI 小铺,xiaoman13,13,50,https://pay.ldxp.cn/item/n492xg
openai-api-cdk,API / CDK / 额度,50,50,链动小铺,Codex/Claude 官方中转API 50美元0.1x倍率=500美元额度,52AI店铺,52AI,28,50,https://pay.ldxp.cn/item/v54ome
openai-api-cdk,API / CDK / 额度,50,,链动小铺,GPT与Claude中转50刀,各类低价对接汇总,z631cy7y,8,50,https://pay.ldxp.cn/item/q8i1ct
openai-api-cdk,API / CDK / 额度,50,50,云猫寄售,50额度卡,Xx-gpt-gemini,Xxgptplus,2,50,https://catfk.com/item/pb0rqy
openai-api-cdk,API / CDK / 额度,50,50,云猫寄售,CODEX API CDK 50刀,小满 AI 小铺,xiaoman13,5,50,https://catfk.com/item/goods_3c2fb5ebc029e4089bf01a7a
openai-api-cdk,API / CDK / 额度,52.9,,链动小铺,【等量1.5个gpt plus】Codex API 30刀/天 月卡,全网最低价AI小铺,runcode_ai,98,52.9,https://pay.ldxp.cn/item/dtzd29
openai-api-cdk,API / CDK / 额度,54,60,链动小铺,200刀-CodexPlus-30天有效期,大模型API服务商,jarodfund,10,60,https://pay.ldxp.cn/item/3zf8qo
openai-api-cdk,API / CDK / 额度,55,,链动小铺,Ai大模型API对接充值兑换码-500$,唐伯猫小铺,ntq68jfm,18,58,https://pay.ldxp.cn/item/6usffo
openai-api-cdk,API / CDK / 额度,55.8,,链动小铺,auto-code 1000刀额度卡,Auto-Code,auto-code,300,58.8,https://pay.ldxp.cn/item/vnbgsr
openai-api-cdk,API / CDK / 额度,58,,链动小铺,Codex API 1000刀不限时额度,全网最低价AI小铺,runcode_ai,44,58,https://pay.ldxp.cn/item/7of8ab
openai-api-cdk,API / CDK / 额度,59.99,59.97,链动小铺,60刀API额度(余额不过期),蓝鹰AI,7otv1svm,59,60,https://pay.ldxp.cn/item/yxqvry
openai-api-cdk,API / CDK / 额度,68.88,,云猫寄售,Codex中转余额 1000刀,HLDragon,HLDragon,4,68.88,https://catfk.com/item/oxzs5z
openai-api-cdk,API / CDK / 额度,69.99,69.97,链动小铺,70刀API额度(余额不过期),蓝鹰AI,7otv1svm,60,70,https://pay.ldxp.cn/item/h5eluf
openai-api-cdk,API / CDK / 额度,74,76.88,链动小铺,500刀通用额度,LToken AI 小铺,ltoken,100,76.88,https://pay.ldxp.cn/item/2f5ct7
openai-api-cdk,API / CDK / 额度,74.5,,链动小铺,codex api 200刀卡（无free号）,星枢 AI,ol7iivqn,90,74,https://pay.ldxp.cn/item/vwiuer
openai-api-cdk,API / CDK / 额度,75.99,75.99,链动小铺,500刀codex，一键接入本机codex简单小白版,ai直通车,nzy666,37,79.99,https://pay.ldxp.cn/item/6rek6j
openai-api-cdk,API / CDK / 额度,78.88,,链动小铺,💌【至尊】小蓝 API 1000刀额度 不限时,小蓝AI服务站旗舰店(全网最低),codex,85,82.88,https://pay.ldxp.cn/item/1b21mn
openai-api-cdk,API / CDK / 额度,79.99,79.97,链动小铺,80刀API额度(余额不过期),蓝鹰AI,7otv1svm,60,80,https://pay.ldxp.cn/item/el9qg0
openai-api-cdk,API / CDK / 额度,80,100,链动小铺,【不限时长余额】【100元】,GPT小站,lulucoding,96,100,https://pay.ldxp.cn/item/avupm8
openai-api-cdk,API / CDK / 额度,80,,链动小铺,100刀额度,Wellau微澳,wgc4nj6u,100,100,https://pay.ldxp.cn/item/tywpkb
openai-api-cdk,API / CDK / 额度,85,85,链动小铺,额度补给｜¥100 = $100 额度,China-Nb,china-nb,47,100,https://pay.ldxp.cn/item/gkwxki
openai-api-cdk,API / CDK / 额度,85,,链动小铺,codex/claude共用额度1000美元＋赠送两百美元常用福利卡密【 自选倍率 按量计费 】支持龙虾,codex / claude中转 稳定运行中,xc0f7g8s,252,135,https://pay.ldxp.cn/item/u3ks6r
openai-api-cdk,API / CDK / 额度,86,,链动小铺,💌【特惠月卡】小蓝 API 75刀额度/天,小蓝AI服务站旗舰店(全网最低),codex,67,96.88,https://pay.ldxp.cn/item/4cclut
openai-api-cdk,API / CDK / 额度,89.99,89.97,链动小铺,90刀API额度(余额不过期),蓝鹰AI,7otv1svm,60,90,https://pay.ldxp.cn/item/6czjf6
openai-api-cdk,API / CDK / 额度,90,90,链动小铺,1000刀不限时 api站 官方倍率,littleKK,ydp6waxu,28,110,https://pay.ldxp.cn/item/w0w7a1
openai-api-cdk,API / CDK / 额度,90,,链动小铺,100额度,ai工具箱,www.aiaiai001.com,83,100,https://pay.ldxp.cn/item/am867v
openai-api-cdk,API / CDK / 额度,90,,链动小铺,Ai大模型API对接充值兑换码-1000$,唐伯猫小铺,ntq68jfm,20,98,https://pay.ldxp.cn/item/u1uwfj
openai-api-cdk,API / CDK / 额度,90,70,链动小铺,claude 2100刀兑换码Claude opus 4.6 4.7 4.8 满血版 2100 刀 额度,claude 供应商,rf2fy613,214,100,https://pay.ldxp.cn/item/94i71q
openai-api-cdk,API / CDK / 额度,90,,云猫寄售,Pavitrahearts 100R余额 0.035倍率中转,商家7560,alvkll53,10,100,https://catfk.com/item/5v4evt
openai-api-cdk,API / CDK / 额度,93,93,链动小铺,低倍满血中转站100刀卡密 PLUS号池低至0.13倍率 pro低至0.25倍率,AI中转站,YUYUAPI,100,95,https://pay.ldxp.cn/item/w7gh7z
openai-api-cdk,API / CDK / 额度,95,93,链动小铺,💌AI专家💌FlowAPI 100 美金,FlowAPI 商店,flowapi,10,99.9,https://pay.ldxp.cn/item/ldeqkh
openai-api-cdk,API / CDK / 额度,95,,链动小铺,1200刀额度,大模型词元站,52gapswv,19,210,https://pay.ldxp.cn/item/l7k8uf
openai-api-cdk,API / CDK / 额度,95,,链动小铺,600刀额度,大模型词元站,52gapswv,43,100,https://pay.ldxp.cn/item/oeoyi5
openai-api-cdk,API / CDK / 额度,95,,链动小铺,CODEX API 100刀不限时 非Free号池,灵渠AI,2x80x1vd,100,100,https://pay.ldxp.cn/item/r3iv1h
openai-api-cdk,API / CDK / 额度,95,,链动小铺,CODEX CLAUDE API 中转充值 100刀,元Ai,859yvdti,100,100,https://pay.ldxp.cn/item/bsfiwl
openai-api-cdk,API / CDK / 额度,98,100,链动小铺,100刀充值兑换码-仅gpt,自由之路,onallways,20,100,https://pay.ldxp.cn/item/yjoqav
openai-api-cdk,API / CDK / 额度,98,,链动小铺,AI 平台 直充 200美元额度 -Claude Opus 4.7 / Sonnet 4.6 / Max / 官API,AI 算风,pzwuo39y,47,97,https://pay.ldxp.cn/item/rrs7yv
openai-api-cdk,API / CDK / 额度,98,,链动小铺,ChatGPT API | 中转 1100刀,东极ChatGPT,x7fp4psr,83,100,https://pay.ldxp.cn/item/5duymy
openai-api-cdk,API / CDK / 额度,98,,链动小铺,Code-Plan（内部站点）中转100刀额度,GPT-源头供货-招代理,k6u37bm4,41,98,https://pay.ldxp.cn/item/70y2fk
openai-api-cdk,API / CDK / 额度,99,,链动小铺,轻享会员｜ 399美金额度｜稳定不封号,Pure Tokens 官方旗舰店,puretokens,20,99,https://pay.ldxp.cn/item/ejpb4k
openai-api-cdk,API / CDK / 额度,99,,链动小铺,Api中转站,抖音,5173,4,99,https://pay.ldxp.cn/item/ziw4vs
openai-api-cdk,API / CDK / 额度,99,,云猫寄售,轻享会员｜ 399美金额度｜稳定不封号,Pure Tokens 官方旗舰店,puretokens,18,99,https://catfk.com/item/62spus
openai-api-cdk,API / CDK / 额度,99.99,99.97,链动小铺,100刀API额度(余额不过期),蓝鹰AI,7otv1svm,33,100,https://pay.ldxp.cn/item/q2fey5
openai-api-cdk,API / CDK / 额度,100,100,链动小铺,100刀 0.03xplus源头中转,启梦云 plus源头中转,4tt0otl1,179,100,https://pay.ldxp.cn/item/7q3dsb
openai-api-cdk,API / CDK / 额度,100,,链动小铺,100刀余额 赠6刀余额,SailCode商铺,eabe21i6,94,100,https://pay.ldxp.cn/item/mh3kwa
openai-api-cdk,API / CDK / 额度,100,,链动小铺,100刀余额兑换码(自助兑换),RouteCode中转,s17ak1ls,100,100,https://pay.ldxp.cn/item/ltekab
openai-api-cdk,API / CDK / 额度,100,,链动小铺,100刀中转券，倍率低至 0.01,gpt claude 满血中转 (绝不掺水),3a12qr2f,72,99,https://pay.ldxp.cn/item/bm9q3i
openai-api-cdk,API / CDK / 额度,100,,链动小铺,100额度,FluxCoding,ev9t8jru,98,100,https://pay.ldxp.cn/item/mlumqh
openai-api-cdk,API / CDK / 额度,100,100,链动小铺,中转额度-1000刀-支持-5.6,源头AI充值【旗舰服务】,codexx,20,110,https://pay.ldxp.cn/item/vmhgb2
openai-api-cdk,API / CDK / 额度,100,80,链动小铺,中转额度-1000刀-支持opus4.8,AI杂货,aizh,99,100,https://pay.ldxp.cn/item/galip2
openai-api-cdk,API / CDK / 额度,100,100,链动小铺,claude 100刀兑换码 Claude opus 4.6 opus 4.7 满血版 0.1元=1刀,claude 供应商,rf2fy613,124,100,https://pay.ldxp.cn/item/san8ja
openai-api-cdk,API / CDK / 额度,100,100,链动小铺,CODEX API CDK 100刀,小满 AI 小铺,xiaoman13,4,100,https://pay.ldxp.cn/item/cexmpf
openai-api-cdk,API / CDK / 额度,100,,链动小铺,GPT与Claude中转100刀,各类低价对接汇总,z631cy7y,10,100,https://pay.ldxp.cn/item/csvy9a
openai-api-cdk,API / CDK / 额度,100,,云猫寄售,100 额度,2Y API,713,79,100,https://catfk.com/item/ka81iy
openai-api-cdk,API / CDK / 额度,100,100,云猫寄售,100额度卡,Xx-gpt-gemini,Xxgptplus,48,100,https://catfk.com/item/cjkaej
openai-api-cdk,API / CDK / 额度,100,100,云猫寄售,CODEX API CDK 100刀,小满 AI 小铺,xiaoman13,3,100,https://catfk.com/item/goods_e5c0fb4ad66eb63ff43b9ae5
openai-api-cdk,API / CDK / 额度,107.7,,链动小铺,auto-code 月卡每天90刀额度,Auto-Code,auto-code,238,109.9,https://pay.ldxp.cn/item/feylkk
openai-api-cdk,API / CDK / 额度,109.9,,链动小铺,Codex API 300刀/天 周卡,全网最低价AI小铺,runcode_ai,97,109.9,https://pay.ldxp.cn/item/v4k9e6
openai-api-cdk,API / CDK / 额度,116,116,链动小铺,HCAI Api 500刀直充,HCAI,114cpf6f,69,116,https://pay.ldxp.cn/item/wmpmdi
openai-api-cdk,API / CDK / 额度,118,,链动小铺,💌【经典月卡】小蓝 API 100刀额度/天,小蓝AI服务站旗舰店(全网最低),codex,162,128,https://pay.ldxp.cn/item/m0w6n1
openai-api-cdk,API / CDK / 额度,127.5,,链动小铺,500刀不限时 PLUS/PRO号池,魔力门AI,j5jjtydo,100,150,https://pay.ldxp.cn/item/99ctw3
openai-api-cdk,API / CDK / 额度,128,,链动小铺,🔥ChatGPT Pro额度｜500美金｜GPT 5.6-sol、 GPT image2,Pure Tokens 官方旗舰店,puretokens,30,128,https://pay.ldxp.cn/item/zx0v6g
openai-api-cdk,API / CDK / 额度,128,,云猫寄售,🔥ChatGPT Pro额度｜500美金｜GPT 5.6-sol、 GPT image2,Pure Tokens 官方旗舰店,puretokens,12,128,https://catfk.com/item/7yxdkr
openai-api-cdk,API / CDK / 额度,135,150,链动小铺,300刀-Codex纯Pro线路-30天有效期,大模型API服务商,jarodfund,21,150,https://pay.ldxp.cn/item/qw93gp
openai-api-cdk,API / CDK / 额度,135,150,链动小铺,500刀-CodexPlus-30天有效期,大模型API服务商,jarodfund,6,150,https://pay.ldxp.cn/item/b0ndwd
openai-api-cdk,API / CDK / 额度,149.9,,链动小铺,【等量5个 gpt plus】Codex API 100刀/天 月卡,全网最低价AI小铺,runcode_ai,99,149.9,https://pay.ldxp.cn/item/yuuzve
openai-api-cdk,API / CDK / 额度,155,155,链动小铺,1000刀余额(划算建议),满血AI中转站,nassa,96,155,https://pay.ldxp.cn/item/elwm3u
openai-api-cdk,API / CDK / 额度,160,,链动小铺,200刀额度,Wellau微澳,wgc4nj6u,100,200,https://pay.ldxp.cn/item/spm2jn
openai-api-cdk,API / CDK / 额度,168.88,,链动小铺,💌【顶级月卡】小蓝 API 150刀额度/天,小蓝AI服务站旗舰店(全网最低),codex,115,188.88,https://pay.ldxp.cn/item/e151qx
openai-api-cdk,API / CDK / 额度,170,150,链动小铺,【86自营】Codex 官转平台-30天·178元-500$额度（日限150·周限300·月限500）,煎饼果子（86）,yuaotian86,42,178,https://pay.ldxp.cn/item/kaikam
openai-api-cdk,API / CDK / 额度,182,,链动小铺,AI 平台 直充 400美元额度 -Claude Opus 4.7 / Sonnet 4.6 / Max / 官API,AI 算风,pzwuo39y,76,184,https://pay.ldxp.cn/item/zx7rtr
openai-api-cdk,API / CDK / 额度,190,,链动小铺,CODEX API 200刀不限时 非Free号池,灵渠AI,2x80x1vd,100,200,https://pay.ldxp.cn/item/z3f0tz
openai-api-cdk,API / CDK / 额度,190,,链动小铺,gpt/codex中转站【500美刀额度】,大耳朵图图ai批发站（渠道直供商）,hututu,4,200,https://pay.ldxp.cn/item/oby39p
openai-api-cdk,API / CDK / 额度,199,,链动小铺,中转1个月套餐-仅支持GPT,AI杂货,aizh,94,199,https://pay.ldxp.cn/item/k4y8cd
openai-api-cdk,API / CDK / 额度,199.99,199.97,链动小铺,200刀API额度(余额不过期),蓝鹰AI,7otv1svm,21,200,https://pay.ldxp.cn/item/qa2vpw
openai-api-cdk,API / CDK / 额度,200,,链动小铺,200刀中转券，倍率低至 0.01,gpt claude 满血中转 (绝不掺水),3a12qr2f,93,197,https://pay.ldxp.cn/item/pbnsfr
openai-api-cdk,API / CDK / 额度,200,200,链动小铺,CODEX API CDK 200刀,小满 AI 小铺,xiaoman13,4,200,https://pay.ldxp.cn/item/d8wqwd
openai-api-cdk,API / CDK / 额度,200,,链动小铺,GPT与Claude中转200刀,各类低价对接汇总,z631cy7y,10,200,https://pay.ldxp.cn/item/hnv35d
openai-api-cdk,API / CDK / 额度,200,200,云猫寄售,CODEX API CDK 200刀,小满 AI 小铺,xiaoman13,3,200,https://catfk.com/item/goods_b7c4014b2d209acb4c57d364
openai-api-cdk,API / CDK / 额度,223,,链动小铺,💌【至尊】小蓝 API 3500刀额度 不限时,小蓝AI服务站旗舰店(全网最低),codex,100,248.88,https://pay.ldxp.cn/item/37tyq4
openai-api-cdk,API / CDK / 额度,228,,链动小铺,AI 平台 直充 500美元额度 -Claude Opus 4.7 / Sonnet 4.6 / Max / 官API,AI 算风,pzwuo39y,90,230,https://pay.ldxp.cn/item/3pa4sf
openai-api-cdk,API / CDK / 额度,248,,链动小铺,🔥ChatGPT Pro额度｜1000美金｜GPT 5.6-sol、 GPT image2,Pure Tokens 官方旗舰店,puretokens,20,248,https://pay.ldxp.cn/item/w9mtmm
openai-api-cdk,API / CDK / 额度,248,,云猫寄售,🔥ChatGPT Pro额度｜1000美金｜GPT 5.6-sol、 GPT image2,Pure Tokens 官方旗舰店,puretokens,20,248,https://catfk.com/item/vfc09z
openai-api-cdk,API / CDK / 额度,255,,链动小铺,1000刀不限时 PLUS/PRO号池,魔力门AI,j5jjtydo,100,300,https://pay.ldxp.cn/item/ms2odn
openai-api-cdk,API / CDK / 额度,270,270,链动小铺,额度补给｜¥300 = $300 额度,China-Nb,china-nb,49,300,https://pay.ldxp.cn/item/5gkah1
openai-api-cdk,API / CDK / 额度,275,,链动小铺,CR.Ai 中转Api | 支持Claude ChatGPT Gemini 官方1:1 |300刀兑换码=280,海神- GPT-大玩家（招代理）,aov0x17n,30,280,https://pay.ldxp.cn/item/8wfmaf
openai-api-cdk,API / CDK / 额度,288.88,,链动小铺,💌【至尊月卡】小蓝 API 300刀额度/天,小蓝AI服务站旗舰店(全网最低),codex,121,328.88,https://pay.ldxp.cn/item/86assh
openai-api-cdk,API / CDK / 额度,289,,链动小铺,codex/claude共用额度5000美元折扣卡密【 自选倍率 按量计费 】支持龙虾 【API对接联系售后】,codex / claude中转 稳定运行中,xc0f7g8s,136,469,https://pay.ldxp.cn/item/ebe677
openai-api-cdk,API / CDK / 额度,299.99,299.97,链动小铺,300刀API额度(余额不过期),蓝鹰AI,7otv1svm,30,300,https://pay.ldxp.cn/item/ewslmv
openai-api-cdk,API / CDK / 额度,300,120,链动小铺,CODEX API CDK 300刀,小满 AI 小铺,xiaoman13,7,300,https://pay.ldxp.cn/item/vq2w5r
openai-api-cdk,API / CDK / 额度,300,300,链动小铺,GPT的5.6月卡2000刀额度约19亿额度,满血AI中转站,nassa,105,300,https://pay.ldxp.cn/item/4tf7g1
openai-api-cdk,API / CDK / 额度,300,120,云猫寄售,CODEX API CDK 300刀,小满 AI 小铺,xiaoman13,5,300,https://catfk.com/item/goods_20da40560b3201be3a977cce
openai-api-cdk,API / CDK / 额度,313.4,,链动小铺,auto-code 月卡-每天300刀额度,Auto-Code,auto-code,149,329.9,https://pay.ldxp.cn/item/yzx4kd
openai-api-cdk,API / CDK / 额度,340,320,链动小铺,【86自营】Codex 官转平台-30天·348元-1000$额度（日限200·周限500·月限1000）,煎饼果子（86）,yuaotian86,45,348,https://pay.ldxp.cn/item/xlm0ro
openai-api-cdk,API / CDK / 额度,360,360,链动小铺,Claude 满血Token | 300刀额度 | 官转API限时优惠 | 支持验证,远程技术服务站,yunduo168,10,360,https://pay.ldxp.cn/item/q85h0r
openai-api-cdk,API / CDK / 额度,399,,链动小铺,中转1个月无日限周限套餐-仅支持GPT,AI杂货,aizh,100,399,https://pay.ldxp.cn/item/v4p7m0
openai-api-cdk,API / CDK / 额度,399.99,399.97,链动小铺,400刀API额度(余额不过期),蓝鹰AI,7otv1svm,30,400,https://pay.ldxp.cn/item/pucmmc
openai-api-cdk,API / CDK / 额度,409.9,,链动小铺,【等量1个gpt pro 20x】Codex API 300刀/天 月卡,全网最低价AI小铺,runcode_ai,100,409.9,https://pay.ldxp.cn/item/p8zoq7
openai-api-cdk,API / CDK / 额度,430,,链动小铺,500刀额度,Wellau微澳,wgc4nj6u,100,500,https://pay.ldxp.cn/item/y2l8mm
openai-api-cdk,API / CDK / 额度,455,,链动小铺,AI 平台 直充 1000美元额度 -Claude Opus 4.7 / Sonnet 4.6 / Max / 官API,AI 算风,pzwuo39y,77,460,https://pay.ldxp.cn/item/d53d6m
openai-api-cdk,API / CDK / 额度,480,470,链动小铺,💎AI 王者💎FlowAPI 500 美金 0.04 倍率,FlowAPI 商店,flowapi,10,499,https://pay.ldxp.cn/item/jf29e0
openai-api-cdk,API / CDK / 额度,499,,链动小铺,🔥Claude Max额度｜2000美金｜ claude fable 5,Pure Tokens 官方旗舰店,puretokens,10,499,https://pay.ldxp.cn/item/wattx8
openai-api-cdk,API / CDK / 额度,499,,云猫寄售,🔥Claude Max额度｜2000美金｜ claude fable 5,Pure Tokens 官方旗舰店,puretokens,10,499,https://catfk.com/item/kmd4ab
openai-api-cdk,API / CDK / 额度,499.99,499.97,链动小铺,500刀API额度(余额不过期),蓝鹰AI,7otv1svm,25,500,https://pay.ldxp.cn/item/6t6c7l
openai-api-cdk,API / CDK / 额度,500,500,链动小铺,500刀 0.03xplus源头中转,启梦云 plus源头中转,4tt0otl1,97,500,https://pay.ldxp.cn/item/gi31up
openai-api-cdk,API / CDK / 额度,500,,链动小铺,500刀中转券，倍率低至 0.01,gpt claude 满血中转 (绝不掺水),3a12qr2f,98,492,https://pay.ldxp.cn/item/5yfyae
openai-api-cdk,API / CDK / 额度,500,500,链动小铺,CODEX API CDK 500刀,小满 AI 小铺,xiaoman13,3,500,https://pay.ldxp.cn/item/iob5el
openai-api-cdk,API / CDK / 额度,500,,链动小铺,GPT与Claude中转500刀,各类低价对接汇总,z631cy7y,10,500,https://pay.ldxp.cn/item/mbahtg
openai-api-cdk,API / CDK / 额度,500,500,云猫寄售,CODEX API CDK 500刀,小满 AI 小铺,xiaoman13,3,500,https://catfk.com/item/goods_e919ef7d0a8af5fe0739dd2e
openai-api-cdk,API / CDK / 额度,550,500,链动小铺,💎 Claude MAX20 官方正规充值/老成品号（高阶额度 / 独立通道）,Ludan AI商店【GPT源头直供/招代理】,ludan,28,550,https://pay.ldxp.cn/item/6ptq1t
openai-api-cdk,API / CDK / 额度,590,570,链动小铺,【86自营】Codex 官转平台-30天VIP🏆·598元-2000$额度（日限400·周限1000·月限2000）,煎饼果子（86）,yuaotian86,52,598,https://pay.ldxp.cn/item/tzn1lv
openai-api-cdk,API / CDK / 额度,599,,链动小铺,畅享会员｜2399美金额度｜稳定不封号,Pure Tokens 官方旗舰店,puretokens,20,599,https://pay.ldxp.cn/item/m1ia1i
openai-api-cdk,API / CDK / 额度,599,,云猫寄售,畅享会员｜2399美金额度｜稳定不封号,Pure Tokens 官方旗舰店,puretokens,20,599,https://catfk.com/item/4vxuzc
openai-api-cdk,API / CDK / 额度,599.9,,链动小铺,【等量1.5个 gpt pro20x】Codex API 500刀/天 月卡,全网最低价AI小铺,runcode_ai,99,599.9,https://pay.ldxp.cn/item/gdxqw0
openai-api-cdk,API / CDK / 额度,600,,链动小铺,中转额度-10000刀-支持opus4.8,AI杂货,aizh,97,600,https://pay.ldxp.cn/item/1eqhiv
openai-api-cdk,API / CDK / 额度,660,660,链动小铺,额度补给｜¥700 = $700 额度,China-Nb,china-nb,10,700,https://pay.ldxp.cn/item/htv6wk
openai-api-cdk,API / CDK / 额度,730,,链动小铺,1000刀额度,Wellau微澳,wgc4nj6u,100,800,https://pay.ldxp.cn/item/uxmrw9
openai-api-cdk,API / CDK / 额度,749,,链动小铺,🔥Claude Max额度｜3000美金｜ claude fable 5,Pure Tokens 官方旗舰店,puretokens,10,749,https://pay.ldxp.cn/item/1asdkt
openai-api-cdk,API / CDK / 额度,800,,链动小铺,国产大模型GLM-5.2 MiniMax-M3 DeepSeek-V4 pro额度5亿token API,人工智能小铺,ujsmclrm,4,800,https://pay.ldxp.cn/item/664sz9
openai-api-cdk,API / CDK / 额度,901.5,,链动小铺,auto-code 月卡-每天900刀额度,Auto-Code,auto-code,97,949,https://pay.ldxp.cn/item/hi5550
openai-api-cdk,API / CDK / 额度,999,,链动小铺,企业臻享｜定制额度｜专属底价,Pure Tokens 官方旗舰店,puretokens,5,8888,https://pay.ldxp.cn/item/8gjb9s
openai-api-cdk,API / CDK / 额度,999,999,链动小铺,一万刀专享带专属客服服务版！token自由卡密充值,ai直通车,nzy666,50,999.99,https://pay.ldxp.cn/item/17po29
openai-api-cdk,API / CDK / 额度,999.99,999.97,链动小铺,1000刀API额度(余额不过期),蓝鹰AI,7otv1svm,30,1000,https://pay.ldxp.cn/item/fcct63
openai-api-cdk,API / CDK / 额度,1000,1000,链动小铺,claude 1000刀兑换码 Claude opus 4.6 opus 4.7 满血版 0.1元=1刀,claude 供应商,rf2fy613,43,1000,https://pay.ldxp.cn/item/qsoscr
